Order_ID,Customer_ID,Product_ID,Branch_ID,Agent_ID,Order_Date,Total_Value,Payment_Method,Down_Payment,Net_Financed,Months_Term,Interest_Rate,Monthly_Installment,Remaining_Balance,Days_Past_Due,Business_Channel,Sales_Platform,Currency,Next_Due_Date
ORD-400145,CUST-1197,PROD-103,BR-15,AG-53,"Saturday, January 21, 2023",28038.6,Cash,28038.6,0,12,0.15,0,2500.5,0,Retail,Website,EGP,2/20/2023
ORD-400146,CUST-1447,PROD-111,BR-14,AG-52,"Thursday, August 24, 2023",6068.78,Cash,6068.78,0,12,0.15,0,2500.5,75,Retail,Website,EGP,9/23/2023
ORD-400147,CUST-1136,PROD-104,BR-14,AG-54,"Tuesday, January 23, 2024",7370.72,Cash,7370.72,0,0,0.15,0,0,180,Retail,Website,EGP,2/22/2024
ORD-400148,CUST-1350,PROD-115,BR-17,AG-54,"Saturday, June 3, 2023",44504.33,Installments,8900.87,35603.46,24,0.15,1483.48,14302.35,0,Retail,Website,EGP,7/3/2023
ORD-400149,CUST-1095,PROD-109,BR-12,AG-55,"Thursday, March 30, 2023",42911.18,Cash,42911.18,0,0,0.15,0,0,0,Retail,Website,EGP,4/29/2023
ORD-400150,CUST-1106,PROD-114,BR-12,AG-50,"Saturday, March 18, 2023",32947.23,Cash,32947.23,0,0,0.15,0,0,0,Retail,Website,EGP,4/17/2023
ORD-400151,CUST-1342,PROD-113,BR-17,AG-54,"Saturday, December 2, 2023",62236.28,Installments,12447.26,49789.02,12,0.15,4149.09,11088.54,0,Retail,Website,EGP,1/1/2024
ORD-400152,CUST-1004,PROD-114,BR-12,AG-54,"Sunday, April 23, 2023",56224.58,Cash,56224.58,0,0,0.15,0,0,0,Retail,Website,EGP,5/23/2023
ORD-400153,CUST-1032,PROD-100,BR-10,AG-55,"Wednesday, April 19, 2023",31336.73,Cash,31336.73,0,12,0.15,0,2500.5,0,Retail,Website,EGP,5/19/2023
ORD-400154,CUST-1476,PROD-101,BR-13,AG-53,"Tuesday, November 7, 2023",60769.38,Cash,60769.38,0,0,0.15,0,0,0,Retail,Website,EGP,12/7/2023
ORD-400155,CUST-1311,PROD-105,BR-16,AG-54,"Tuesday, April 4, 2023",45043.51,Installments,9008.7,36034.81,6,0.15,6005.8,27187.1,0,Retail,Website,EGP,5/4/2023
ORD-400156,CUST-1204,PROD-100,BR-17,AG-52,"Wednesday, November 1, 2023",39291.29,Installments,7858.26,31433.03,12,0.15,2619.42,8491.07,3,Retail,Website,EGP,12/1/2023
ORD-400157,CUST-1468,PROD-100,BR-11,AG-55,"Monday, October 30, 2023",55230.32,Installments,11046.06,44184.26,6,0.15,7364.04,5705.95,0,Retail,Website,EGP,11/29/2023
ORD-400158,CUST-1363,PROD-110,BR-13,AG-52,"Tuesday, November 28, 2023",74095.87,Installments,14819.17,59276.7,12,0.15,4939.72,-150.75,0,Retail,Website,EGP,12/28/2023
ORD-400159,CUST-1105,PROD-115,BR-15,AG-52,"Saturday, May 20, 2023",40745.95,Cash,40745.95,0,0,0.15,0,0,0,Retail,Website,EGP,6/19/2023
ORD-400160,CUST-1417,PROD-107,BR-12,AG-50,"Monday, January 29, 2024",30703.8,Installments,6140.76,24563.04,12,0.15,2046.92,-150.75,0,Retail,Website,EGP,2/28/2024
ORD-400161,CUST-1185,PROD-104,BR-10,AG-54,"Monday, December 25, 2023",66787.76,Cash,66787.76,0,0,0.15,0,0,0,Retail,Website,EGP,1/24/2024
ORD-400162,CUST-1057,PROD-107,BR-17,AG-54,"Thursday, July 27, 2023",78492.63,Installments,15698.53,62794.1,6,0.15,10465.68,36635.07,0,Retail,Website,EGP,8/26/2023
ORD-400163,CUST-1127,PROD-114,BR-14,AG-55,"Sunday, January 21, 2024",48510.91,Installments,9702.18,38808.73,12,0.15,3234.06,19924.41,0,Retail,Website,EGP,2/20/2024
ORD-400164,CUST-1152,PROD-102,BR-12,AG-52,"Saturday, November 18, 2023",78125.28,Installments,15625.06,62500.22,6,0.15,10416.7,6597.8,0,Retail,Website,EGP,12/18/2023
ORD-400165,CUST-1423,PROD-108,BR-15,AG-50,"Tuesday, May 23, 2023",49927.02,Cash,49927.02,0,0,0.15,0,0,0,Retail,Website,EGP,6/22/2023
ORD-400166,CUST-1377,PROD-101,BR-12,AG-54,"Thursday, July 20, 2023",51097.03,Installments,10219.41,40877.62,24,0.15,1703.23,29719.14,0,Retail,Website,EGP,8/19/2023
ORD-400167,CUST-1133,PROD-108,BR-18,AG-51,"Saturday, September 2, 2023",34724.16,Installments,6944.83,27779.33,6,0.15,4629.89,21713.95,0,Retail,Website,EGP,10/2/2023
ORD-400168,CUST-1488,PROD-104,BR-13,AG-52,"Tuesday, December 19, 2023",8018.44,Cash,8018.44,0,0,0.15,0,0,0,Retail,Website,EGP,1/18/2024
ORD-400169,CUST-1390,PROD-104,BR-18,AG-53,"Saturday, March 4, 2023",62428.04,Cash,62428.04,0,12,0.15,0,2500.5,0,Retail,Website,EGP,4/3/2023
ORD-400170,CUST-1011,PROD-112,BR-11,AG-54,"Wednesday, June 21, 2023",72283.25,Cash,72283.25,0,0,0.15,0,0,0,Retail,Website,EGP,7/21/2023
ORD-400171,CUST-1281,PROD-108,BR-17,AG-50,"Friday, October 20, 2023",76366.73,Installments,15273.35,61093.38,24,0.15,2545.56,-150.75,3,Retail,Website,EGP,11/19/2023
ORD-400172,CUST-1231,PROD-110,BR-14,AG-52,"Wednesday, March 15, 2023",25063.78,Cash,25063.78,0,12,0.15,0,2500.5,0,Retail,Website,EGP,4/14/2023
ORD-400173,CUST-1248,PROD-106,BR-15,AG-52,"Sunday, May 14, 2023",19763.82,Installments,3952.76,15811.06,6,0.15,2635.18,5532.8,0,Retail,Website,EGP,6/13/2023
ORD-400174,CUST-1201,PROD-114,BR-16,AG-55,"Thursday, March 16, 2023",69061.75,Installments,13812.35,55249.4,12,0.15,4604.12,10067.19,0,Retail,Website,EGP,4/15/2023
ORD-400175,CUST-1088,PROD-108,BR-15,AG-50,"Friday, October 6, 2023",39338.21,Installments,7867.64,31470.57,6,0.15,5245.1,5831.96,0,Retail,Website,EGP,11/5/2023
ORD-400176,CUST-1314,PROD-114,BR-14,AG-53,"Wednesday, March 22, 2023",8370.93,Installments,1674.19,6696.74,12,0.15,558.06,135.1,3,Retail,Website,EGP,4/21/2023
ORD-400177,CUST-1014,PROD-114,BR-16,AG-51,"Tuesday, April 25, 2023",68928.6,Installments,13785.72,55142.88,24,0.15,2297.62,42363.01,180,Retail,Website,EGP,5/25/2023
ORD-400178,CUST-1457,PROD-103,BR-11,AG-53,"Monday, April 10, 2023",51884.67,Installments,10376.93,41507.74,6,0.15,6917.96,24985.87,0,Retail,Website,EGP,5/10/2023
ORD-400179,CUST-1031,PROD-103,BR-13,AG-53,"Saturday, January 20, 2024",34337.69,Cash,34337.69,0,0,0.15,0,0,0,Retail,Website,EGP,2/19/2024
ORD-400180,CUST-1184,PROD-106,BR-11,AG-51,"Friday, October 20, 2023",70393.58,Installments,14078.72,56314.86,12,0.15,4692.9,15035.63,180,Retail,Website,EGP,11/19/2023
ORD-400181,CUST-1266,PROD-105,BR-13,AG-50,"Thursday, September 14, 2023",19547.1,Installments,3909.42,15637.68,12,0.15,1303.14,7667.41,0,Retail,Website,EGP,10/14/2023
ORD-400182,CUST-1366,PROD-107,BR-15,AG-55,"Wednesday, July 12, 2023",65668.36,Cash,65668.36,0,0,0.15,0,0,0,Retail,Website,EGP,8/11/2023
ORD-400183,CUST-1157,PROD-107,BR-16,AG-50,"Sunday, March 12, 2023",WRONG_DATA,Cash,33010.03,0,0,0.15,0,0,0,Retail,Website,EGP,4/11/2023
ORD-400184,CUST-1059,PROD-102,BR-16,AG-54,"Friday, February 10, 2023",70661.06,Installments,14132.21,56528.85,12,0.15,4710.74,37786.11,0,Retail,Website,EGP,3/12/2023
ORD-400185,CUST-1440,PROD-115,BR-17,AG-54,"Sunday, May 28, 2023",10421.09,Cash,10421.09,0,0,0.15,0,0,0,Retail,Website,EGP,6/27/2023
ORD-400186,CUST-1056,PROD-107,BR-15,AG-55,"Sunday, July 16, 2023",79633.31,Installments,15926.66,63706.65,6,0.15,10617.77,48611.62,0,Retail,Website,EGP,8/15/2023
ORD-400187,CUST-1214,PROD-110,BR-14,AG-55,"Wednesday, August 9, 2023",15086.33,Cash,15086.33,0,0,0.15,0,0,0,Retail,Website,EGP,9/8/2023
ORD-400188,CUST-1166,PROD-105,BR-18,AG-52,"Saturday, December 9, 2023",24641.01,Installments,4928.2,19712.81,6,0.15,3285.47,5483.36,0,Retail,Website,EGP,1/8/2024
ORD-400189,CUST-1000,PROD-109,BR-10,AG-52,"Sunday, January 1, 2023",38439.48,Cash,38439.48,0,0,0.15,0,0,0,Retail,Website,EGP,1/31/2023
ORD-400190,CUST-1322,PROD-115,BR-10,AG-55,"Sunday, December 10, 2023",58010.67,Cash,58010.67,0,12,0.15,0,2500.5,0,Retail,Website,EGP,1/9/2024
ORD-400191,CUST-1487,PROD-109,BR-18,AG-55,"Saturday, August 12, 2023",35520.56,Installments,7104.11,28416.45,12,0.15,2368.04,9672.64,0,Retail,Website,EGP,9/11/2023
ORD-400192,CUST-1470,PROD-105,BR-14,AG-55,"Monday, February 27, 2023",8350.37,Installments,1670.07,6680.3,12,0.15,556.69,5339.5,75,Retail,Website,EGP,3/29/2023
ORD-400193,CUST-1191,PROD-101,BR-12,AG-50,"Tuesday, August 22, 2023",47108.06,Cash,47108.06,0,0,0.15,0,0,0,Retail,Website,EGP,9/21/2023
ORD-400194,CUST-1050,PROD-105,BR-13,AG-54,"Sunday, November 5, 2023",14322.07,Installments,2864.41,11457.66,12,0.15,954.8,8256.64,0,Retail,Website,EGP,12/5/2023
ORD-400195,CUST-1005,PROD-110,BR-17,AG-53,"Friday, March 3, 2023",20755.61,Installments,4151.12,16604.49,6,0.15,2767.42,3354.11,0,Retail,Website,EGP,4/2/2023
ORD-400196,CUST-1331,PROD-102,BR-15,AG-52,"Sunday, January 15, 2023",16799.27,Cash,16799.27,0,0,0.15,0,0,0,Retail,Website,EGP,2/14/2023
ORD-400197,CUST-1199,PROD-106,BR-13,AG-53,"Sunday, April 23, 2023",71422.79,Installments,14284.56,57138.23,24,0.15,2380.76,30112.87,0,Retail,Website,EGP,5/23/2023
ORD-400198,CUST-1019,PROD-110,BR-15,AG-52,"Wednesday, January 25, 2023",18013.87,Cash,18013.87,0,12,0.15,0,2500.5,0,Retail,Website,EGP,2/24/2023
ORD-400199,CUST-1492,PROD-107,BR-17,AG-55,"Saturday, January 20, 2024",21502.17,Cash,21502.17,0,0,0.15,0,0,75,Retail,Website,EGP,2/19/2024
ORD-400200,CUST-1486,PROD-107,BR-12,AG-55,"Wednesday, June 14, 2023",67408.39,Cash,67408.39,0,0,0.15,0,0,0,Retail,Website,EGP,7/14/2023
ORD-400201,CUST-1275,PROD-101,BR-17,AG-55,"Saturday, July 15, 2023",24719,Cash,24719,0,12,0.15,0,2500.5,0,Retail,Website,EGP,8/14/2023
ORD-400202,CUST-1364,PROD-114,BR-10,AG-52,"Tuesday, October 24, 2023",67180.09,Installments,13436.02,53744.07,12,0.15,4478.67,49103.62,0,Retail,Website,EGP,11/23/2023
ORD-400203,CUST-1333,PROD-109,BR-15,AG-55,"Tuesday, February 7, 2023",68884.17,Cash,68884.17,0,0,0.15,0,0,0,Retail,Website,EGP,3/9/2023
ORD-400204,CUST-1177,PROD-107,BR-17,AG-51,"Monday, December 18, 2023",36786.66,Installments,7357.33,29429.33,6,0.15,4904.89,17380.05,0,Retail,Website,EGP,1/17/2024
ORD-400205,CUST-1486,PROD-110,BR-12,AG-50,"Saturday, January 20, 2024",36646.08,Installments,7329.22,29316.86,24,0.15,1221.54,26147.05,0,Retail,Website,EGP,2/19/2024
ORD-400206,CUST-1414,PROD-112,BR-18,AG-50,"Saturday, July 1, 2023",53130.65,Installments,10626.13,42504.52,12,0.15,3542.04,32055.72,0,Retail,Website,EGP,7/31/2023
ORD-400207,CUST-1354,PROD-106,BR-17,AG-55,"Friday, April 21, 2023",59841.31,Cash,59841.31,0,0,0.15,0,0,0,Retail,Website,EGP,5/21/2023
ORD-400208,CUST-1212,PROD-111,BR-16,AG-52,"Thursday, February 16, 2023",61129.92,Installments,12225.98,48903.94,6,0.15,8150.66,16936.47,0,Retail,Website,EGP,3/18/2023
ORD-400209,CUST-1311,PROD-109,BR-17,AG-51,"Sunday, June 18, 2023",64047.26,Installments,12809.45,51237.81,24,0.15,2134.91,12727.25,0,Retail,Website,EGP,7/18/2023
ORD-400210,CUST-1357,PROD-111,BR-15,AG-54,"Tuesday, March 7, 2023",14265.13,Cash,14265.13,0,0,0.15,0,0,0,Retail,Website,EGP,4/6/2023
ORD-400211,CUST-1419,PROD-113,BR-12,AG-53,"Saturday, September 16, 2023",62140.57,Cash,62140.57,0,0,0.15,0,0,3,Retail,Website,EGP,10/16/2023
ORD-400212,CUST-1264,PROD-107,BR-13,AG-50,"Monday, November 27, 2023",6495.48,Cash,6495.48,0,0,0.15,0,0,0,Retail,Website,EGP,12/27/2023
ORD-400213,CUST-1275,PROD-111,BR-11,AG-52,"Tuesday, September 26, 2023",59548.15,Installments,11909.63,47638.52,24,0.15,1984.94,26176.13,15,Retail,Website,EGP,10/26/2023
ORD-400214,CUST-1059,PROD-110,BR-17,AG-55,"Saturday, January 7, 2023",31932.62,Installments,6386.52,25546.1,6,0.15,4257.68,18583.5,0,Retail,Website,EGP,2/6/2023
ORD-400215,CUST-1121,PROD-111,BR-18,AG-54,"Saturday, July 29, 2023",64847.27,Cash,64847.27,0,0,0.15,0,0,3,Retail,Website,EGP,8/28/2023
ORD-400216,CUST-1414,PROD-105,BR-14,AG-54,"Monday, October 9, 2023",46916.05,Cash,46916.05,0,0,0.15,0,0,180,Retail,Website,EGP,11/8/2023
ORD-400217,CUST-1431,PROD-112,BR-12,AG-52,"Thursday, August 3, 2023",10261.77,Installments,2052.35,8209.42,24,0.15,342.06,7018.58,0,Retail,Website,EGP,9/2/2023
ORD-400218,CUST-1001,PROD-114,BR-17,AG-53,"Sunday, October 22, 2023",56997.39,Cash,56997.39,0,0,0.15,0,0,0,Retail,Website,EGP,11/21/2023
ORD-400219,CUST-1437,PROD-108,BR-13,AG-54,"Friday, September 22, 2023",68377.3,Installments,13675.46,54701.84,6,0.15,9116.97,23623.91,15,Retail,Website,EGP,10/22/2023
ORD-400220,CUST-1474,PROD-103,BR-13,AG-53,"Wednesday, December 20, 2023",10411.5,Installments,2082.3,8329.2,6,0.15,1388.2,170.15,0,Retail,Website,EGP,1/19/2024
ORD-400221,CUST-1477,PROD-107,BR-13,AG-50,"Wednesday, July 19, 2023",71052.86,Installments,14210.57,56842.29,24,0.15,2368.43,16128.85,0,Retail,Website,EGP,8/18/2023
ORD-400222,CUST-1191,PROD-104,BR-16,AG-51,"Thursday, January 19, 2023",28762.28,Installments,5752.46,23009.82,12,0.15,1917.48,21772.74,0,Retail,Website,EGP,2/18/2023
ORD-400223,CUST-1233,PROD-107,BR-17,AG-54,"Friday, March 24, 2023",17908.74,Cash,17908.74,0,0,0.15,0,0,0,Retail,Website,EGP,4/23/2023
ORD-400224,CUST-1001,PROD-109,BR-11,AG-52,"Thursday, March 30, 2023",21796.77,Installments,4359.35,17437.42,6,0.15,2906.24,14098.78,0,Retail,Website,EGP,4/29/2023
ORD-400225,CUST-1271,PROD-114,BR-12,AG-54,"Wednesday, November 8, 2023",6889.22,Installments,1377.84,5511.38,12,0.15,459.28,949.63,0,Retail,Website,EGP,12/8/2023
ORD-400226,CUST-1018,PROD-112,BR-14,AG-53,"Thursday, March 9, 2023",25091.23,Cash,25091.23,0,0,0.15,0,0,0,Retail,Website,EGP,4/8/2023
ORD-400227,CUST-1388,PROD-109,BR-12,AG-55,"Monday, May 1, 2023",16959.25,Cash,16959.25,0,0,0.15,0,0,0,Retail,Website,EGP,5/31/2023
ORD-400228,CUST-1181,PROD-100,BR-12,AG-54,"Saturday, January 20, 2024",55123.07,Cash,55123.07,0,0,0.15,0,0,0,Retail,Website,EGP,2/19/2024
ORD-400229,CUST-1129,PROD-109,BR-18,AG-52,"Wednesday, October 18, 2023",75138.58,Installments,15027.72,60110.86,12,0.15,5009.24,21290.62,0,Retail,Website,EGP,11/17/2023
ORD-400230,CUST-1053,PROD-103,BR-15,AG-53,"Sunday, February 12, 2023",56653.76,Cash,56653.76,0,0,0.15,0,0,0,Retail,Website,EGP,3/14/2023
ORD-400231,CUST-1354,PROD-103,BR-10,AG-55,"Friday, August 11, 2023",23087.61,Cash,23087.61,0,0,0.15,0,0,0,Retail,Website,EGP,9/10/2023
ORD-400232,CUST-1001,PROD-100,BR-17,AG-50,"Tuesday, September 5, 2023",40601.55,Installments,8120.31,32481.24,6,0.15,5413.54,8948.6,0,Retail,Website,EGP,10/5/2023
ORD-400233,CUST-1352,PROD-106,BR-11,AG-55,"Wednesday, May 31, 2023",30690.25,Installments,6138.05,24552.2,24,0.15,1023.01,8558.97,0,Retail,Website,EGP,6/30/2023
ORD-400234,CUST-1267,PROD-114,BR-15,AG-51,"Tuesday, September 26, 2023",76997.11,Installments,15399.42,61597.69,6,0.15,10266.28,357.35,3,Retail,Website,EGP,10/26/2023
ORD-400235,CUST-1241,PROD-112,BR-16,AG-53,"Saturday, January 13, 2024",21891.46,Installments,4378.29,17513.17,6,0.15,2918.86,3902.19,0,Retail,Website,EGP,2/12/2024
ORD-400236,CUST-1044,PROD-115,BR-17,AG-55,"Wednesday, January 4, 2023",36680.85,Installments,7336.17,29344.68,12,0.15,2445.39,4186.6,0,Retail,Website,EGP,2/3/2023
ORD-400237,CUST-1344,PROD-108,BR-13,AG-55,"Saturday, July 15, 2023",44456.97,Installments,8891.39,35565.58,24,0.15,1481.9,4760.88,0,Retail,Website,EGP,8/14/2023
ORD-400238,CUST-1004,PROD-109,BR-15,AG-53,"Tuesday, August 29, 2023",60782.31,Cash,60782.31,0,12,0.15,0,2500.5,0,Retail,Website,EGP,9/28/2023
ORD-400239,CUST-1201,PROD-100,BR-12,AG-50,"Saturday, June 10, 2023",8938.89,Installments,1787.78,7151.11,24,0.15,297.96,6561.26,0,Retail,Website,EGP,7/10/2023
ORD-400240,CUST-1227,PROD-109,BR-16,AG-55,"Wednesday, May 24, 2023",44641.3,Installments,8928.26,35713.04,24,0.15,1488.04,33762.39,0,Retail,Website,EGP,6/23/2023
ORD-400241,CUST-1108,PROD-110,BR-12,AG-53,"Thursday, December 14, 2023",10430.63,Cash,10430.63,0,0,0.15,0,0,0,Retail,Website,EGP,1/13/2024
ORD-400242,CUST-1331,PROD-108,BR-15,AG-53,"Saturday, January 6, 2024",23704.17,Installments,4740.83,18963.34,12,0.15,1580.28,4382.7,0,Retail,Website,EGP,2/5/2024
ORD-400243,CUST-1394,PROD-114,BR-18,AG-53,"Sunday, December 17, 2023",78233.31,Installments,15646.66,62586.65,24,0.15,2607.78,13911.39,0,Retail,Website,EGP,1/16/2024
ORD-400244,CUST-1222,PROD-105,BR-10,AG-52,"Wednesday, April 19, 2023",35764.64,Cash,35764.64,0,0,0.15,0,0,0,Retail,Website,EGP,5/19/2023
ORD-400245,CUST-1072,PROD-111,BR-10,AG-54,"Thursday, January 12, 2023",49443.23,Cash,49443.23,0,0,0.15,0,0,180,Retail,Website,EGP,2/11/2023
ORD-400246,CUST-1008,PROD-115,BR-13,AG-50,"Monday, June 12, 2023",45509.28,Installments,9101.86,36407.42,24,0.15,1516.98,20001.14,0,Retail,Website,EGP,7/12/2023
ORD-400247,CUST-1435,PROD-100,BR-16,AG-53,"Sunday, April 9, 2023",5608.56,Cash,5608.56,0,0,0.15,0,0,0,Retail,Website,EGP,5/9/2023
ORD-400248,CUST-1019,PROD-114,BR-17,AG-53,"Friday, December 22, 2023",69946.72,Installments,13989.34,55957.38,12,0.15,4663.12,9257.6,0,Retail,Website,EGP,1/21/2024
ORD-400249,CUST-1493,PROD-108,BR-16,AG-53,"Saturday, February 18, 2023",71056.94,Cash,71056.94,0,0,0.15,0,0,0,Retail,Website,EGP,3/20/2023
ORD-400250,CUST-1239,PROD-114,BR-16,AG-55,"Monday, April 24, 2023",6306.63,Cash,6306.63,0,0,0.15,0,0,0,Retail,Website,EGP,5/24/2023
ORD-400251,CUST-1415,PROD-115,BR-11,AG-53,"Friday, June 2, 2023",41480.45,Installments,8296.09,33184.36,6,0.15,5530.73,29177.05,0,Retail,Website,EGP,7/2/2023
ORD-400252,CUST-1319,PROD-100,BR-16,AG-54,"Monday, May 1, 2023",24222.24,Installments,4844.45,19377.79,12,0.15,1614.82,14508.46,0,Retail,Website,EGP,5/31/2023
ORD-400253,CUST-1003,PROD-113,BR-13,AG-53,"Wednesday, July 12, 2023",22754.44,Installments,4550.89,18203.55,6,0.15,3033.92,13776.75,0,Retail,Website,EGP,8/11/2023
ORD-400254,CUST-1306,PROD-114,BR-13,AG-54,"Sunday, November 26, 2023",54543.95,Cash,54543.95,0,0,0.15,0,0,0,Retail,Website,EGP,12/26/2023
ORD-400255,CUST-1274,PROD-110,BR-18,AG-53,"Monday, April 10, 2023",37978.29,Installments,7595.66,30382.63,24,0.15,1265.94,28339.72,0,Retail,Website,EGP,5/10/2023
ORD-400256,CUST-1115,PROD-110,BR-18,AG-51,"Saturday, September 30, 2023",43214.05,Installments,8642.81,34571.24,6,0.15,5761.87,23834.62,0,Retail,Website,EGP,10/30/2023
ORD-400257,CUST-1150,PROD-110,BR-14,AG-51,"Tuesday, May 2, 2023",29973.39,Installments,5994.68,23978.71,24,0.15,999.11,11654.16,0,Retail,Website,EGP,6/1/2023
ORD-400258,CUST-1173,PROD-112,BR-14,AG-53,"Saturday, August 19, 2023",11542.32,Cash,11542.32,0,0,0.15,0,0,0,Retail,Website,EGP,9/18/2023
ORD-400259,CUST-1024,PROD-113,BR-10,AG-52,"Friday, March 24, 2023",57422.27,Installments,11484.45,45937.82,12,0.15,3828.15,10938.09,0,Retail,Website,EGP,4/23/2023
ORD-400260,CUST-1137,PROD-101,BR-12,AG-55,"Tuesday, May 23, 2023",46008.27,Installments,9201.65,36806.62,6,0.15,6134.44,11039.82,0,Retail,Website,EGP,6/22/2023
ORD-400261,CUST-1126,PROD-111,BR-17,AG-54,"Tuesday, October 31, 2023",65823.21,Installments,13164.64,52658.57,12,0.15,4388.21,2167.3,0,Retail,Website,EGP,11/30/2023
ORD-400262,CUST-1398,PROD-103,BR-12,AG-52,"Saturday, January 14, 2023",43127.33,Cash,43127.33,0,0,0.15,0,0,0,Retail,Website,EGP,2/13/2023
ORD-400263,CUST-1078,PROD-105,BR-17,AG-53,"Monday, April 17, 2023",25823.46,Installments,5164.69,20658.77,24,0.15,860.78,10019.02,180,Retail,Website,EGP,5/17/2023
ORD-400264,CUST-1236,PROD-115,BR-12,AG-54,"Thursday, April 20, 2023",29686.4,Cash,29686.4,0,0,0.15,0,0,180,Retail,Website,EGP,5/20/2023
ORD-400265,CUST-1011,PROD-107,BR-16,AG-53,"Friday, November 17, 2023",27306.21,Cash,27306.21,0,0,0.15,0,0,0,Retail,Website,EGP,12/17/2023
ORD-400266,CUST-1268,PROD-110,BR-18,AG-52,"Wednesday, March 22, 2023",36161.39,Installments,7232.28,28929.11,24,0.15,1205.38,15649,0,Retail,Website,EGP,4/21/2023
ORD-400267,CUST-1127,PROD-101,BR-17,AG-51,"Saturday, February 4, 2023",43347.45,Cash,43347.45,0,0,0.15,0,0,15,Retail,Website,EGP,3/6/2023
ORD-400268,CUST-1397,PROD-104,BR-15,AG-51,"Monday, April 10, 2023",72435.98,Installments,14487.2,57948.78,12,0.15,4829.06,29548.45,0,Retail,Website,EGP,5/10/2023
ORD-400269,CUST-1310,PROD-104,BR-11,AG-52,"Friday, November 24, 2023",38761.91,Installments,7752.38,31009.53,12,0.15,2584.13,29653.78,0,Retail,Website,EGP,12/24/2023
ORD-400270,CUST-1270,PROD-109,BR-11,AG-51,"Monday, February 20, 2023",8633.44,Cash,8633.44,0,0,0.15,0,0,3,Retail,Website,EGP,3/22/2023
ORD-400271,CUST-1388,PROD-109,BR-11,AG-52,"Wednesday, February 1, 2023",72230.1,Cash,72230.1,0,0,0.15,0,0,0,Retail,Website,EGP,3/3/2023
ORD-400272,CUST-1199,PROD-107,BR-12,AG-51,"Friday, January 20, 2023",78132.54,Installments,15626.51,62506.03,6,0.15,10417.67,-150.75,0,Retail,Website,EGP,2/19/2023
ORD-400273,CUST-1020,PROD-108,BR-13,AG-53,"Tuesday, January 10, 2023",7038.87,Cash,7038.87,0,12,0.15,0,2500.5,0,Retail,Website,EGP,2/9/2023
ORD-400274,CUST-1314,PROD-100,BR-14,AG-54,"Monday, January 8, 2024",44818.64,Cash,44818.64,0,0,0.15,0,0,0,Retail,Website,EGP,2/7/2024
ORD-400275,CUST-1141,PROD-105,BR-17,AG-51,"Saturday, February 11, 2023",65655.25,Installments,13131.05,52524.2,12,0.15,4377.02,11444.06,0,Retail,Website,EGP,3/13/2023
ORD-400276,CUST-1296,PROD-115,BR-11,AG-53,"Monday, January 15, 2024",39829.34,Installments,7965.87,31863.47,6,0.15,5310.58,19210.71,0,Retail,Website,EGP,2/14/2024
ORD-400277,CUST-1141,PROD-114,BR-17,AG-54,"Monday, May 29, 2023",18582.77,Cash,18582.77,0,12,0.15,0,2500.5,0,Retail,Website,EGP,6/28/2023
ORD-400278,CUST-1232,PROD-102,BR-12,AG-53,"Tuesday, June 27, 2023",36664.68,Cash,36664.68,0,12,0.15,0,2500.5,3,Retail,Website,EGP,7/27/2023
ORD-400279,CUST-1442,PROD-111,BR-10,AG-53,"Thursday, January 4, 2024",77368.58,Cash,77368.58,0,0,0.15,0,0,0,Retail,Website,EGP,2/3/2024
ORD-400280,CUST-1465,PROD-100,BR-13,AG-52,"Friday, April 28, 2023",69528.34,Cash,69528.34,0,0,0.15,0,0,0,Retail,Website,EGP,5/28/2023
ORD-400281,CUST-1191,PROD-102,BR-16,AG-51,"Thursday, May 11, 2023",22478.94,Installments,4495.79,17983.15,6,0.15,2997.19,3316.63,0,Retail,Website,EGP,6/10/2023
ORD-400282,CUST-1003,PROD-101,BR-12,AG-54,"Tuesday, September 19, 2023",17096.86,Cash,17096.86,0,12,0.15,0,2500.5,0,Retail,Website,EGP,10/19/2023
ORD-400283,CUST-1283,PROD-100,BR-12,AG-54,"Sunday, August 6, 2023",70600.31,Cash,70600.31,0,0,0.15,0,0,3,Retail,Website,EGP,9/5/2023
ORD-400284,CUST-1114,PROD-109,BR-15,AG-54,"Thursday, May 18, 2023",24214.25,Installments,4842.85,19371.4,24,0.15,807.14,10986.79,0,Retail,Website,EGP,6/17/2023
ORD-400285,CUST-1137,PROD-110,BR-13,AG-54,"Sunday, January 21, 2024",18112.33,Installments,3622.47,14489.86,24,0.15,603.74,2841.87,0,Retail,Website,EGP,2/20/2024
ORD-400286,CUST-1366,PROD-105,BR-12,AG-55,"Saturday, September 23, 2023",37289.08,Installments,7457.82,29831.26,6,0.15,4971.88,23547.67,0,Retail,Website,EGP,10/23/2023
ORD-400287,CUST-1449,PROD-108,BR-10,AG-53,"Wednesday, February 8, 2023",45157.88,Installments,9031.58,36126.3,6,0.15,6021.05,-150.75,0,Retail,Website,EGP,3/10/2023
ORD-400288,CUST-1376,PROD-109,BR-15,AG-54,"Tuesday, March 14, 2023",38996.13,Installments,7799.23,31196.9,24,0.15,1299.87,3160.72,0,Retail,Website,EGP,4/13/2023
ORD-400289,CUST-1465,PROD-111,BR-15,AG-51,"Saturday, February 3, 2024",39243.53,Installments,7848.71,31394.82,6,0.15,5232.47,25351.58,0,Retail,Website,EGP,3/4/2024
