Order_ID,Customer_ID,Product_ID,Branch_ID,Agent_ID,Order_Date,Total_Value,Payment_Method,Down_Payment,Net_Financed,Months_Term,Interest_Rate,Monthly_Installment,Remaining_Balance,Days_Past_Due,Currency,Next_Due_Date
ORD-10173,CUST-204,PROD-57,BR-10,AG-6,1/17/2024,47893.47,Installments,9578.69,38314.78,12,0.2,3192.9,19157.39,0,EGP,4/4/2026
ORD-10174,CUST-733,PROD-71,BR-5,AG-4,2/9/2024,77471.32,Installments,15494.26,61977.06,12,0.2,5164.75,30988.53,0,EGP,4/4/2026
ORD-10175,CUST-984,PROD-118,BR-8,AG-19,6/18/2024,79430.11,Cash,79430.11,0,0,0,0,0,0,EGP,
ORD-10176,CUST-213,PROD-79,BR-1,AG-24,10/13/2024,30745.02,Installments,6149,24596.02,12,0.2,2049.67,12298.01,0,EGP,4/4/2026
ORD-10177,CUST-566,PROD-73,BR-9,AG-17,1/15/2025,25202.73,Installments,5040.55,20162.18,12,0.2,1680.18,10081.09,0,egp,4/4/2026
ORD-10178,CUST-374,PROD-191,BR-2,AG-6,11/7/2024,75908.6,Cash,75908.6,0,0,0,0,0,0,EGP,
ORD-10179,CUST-746,PROD-161,BR-3,AG-2,1/4/2024,10981.01,Cash,10981.01,0,0,0,0,0,0,EGP,
ORD-10180,CUST-509,PROD-199,BR-4,AG-21,1/9/2024,55847.51,Installments,11169.5,44678.01,12,0.2,3723.17,22339,0,EGP,4/4/2026
ORD-10181,CUST-440,PROD-65,BR-5,AG-13,8/11/2024,45310.28,Cash,45310.28,0,0,0,0,0,0,EGP,
ORD-10182,CUST-253,PROD-76,BR-2,AG-5,5/4/2024,60624.53,Installments,12124.91,48499.62,12,0.2,4041.64,24249.81,0,EGP,4/4/2026
ORD-10183,CUST-533,PROD-125,BR-1,AG-9,10/6/2024,33485.59,Installments,6697.12,26788.47,12,0.2,2232.37,13394.24,45,EGP,4/4/2026
ORD-10184,CUST-176,PROD-188,BR-10,AG-14,5/17/2024,74505.07,Installments,14901.01,59604.06,12,0.2,4967,29802.03,0,EGP,4/4/2026
ORD-10185,CUST-635,PROD-84,BR-10,AG-13,3/31/2024,39446.97,Installments,7889.39,31557.58,12,0.2,2629.8,15778.79,15,EGP,4/4/2026
ORD-10186,CUST-703,PROD-50,BR-10,AG-2,9/8/2024,72919,Cash,72919,0,0,0,0,0,0,EGP,
ORD-10187,CUST-715,PROD-99,BR-8,AG-25,12/30/2024,77492.39,Installments,15498.48,61993.91,12,0.2,5166.16,30996.96,0,EGP,4/4/2026
ORD-10188,CUST-732,PROD-191,BR-9,AG-13,4/14/2024,49097.89,Installments,9819.58,39278.31,12,0.2,3273.19,19639.16,45,egp,4/4/2026
ORD-10189,CUST-995,PROD-87,BR-7,AG-19,1/20/2024,27544.89,Installments,5508.98,22035.91,12,0.2,1836.33,11017.96,0,EGP,4/4/2026
ORD-10190,CUST-362,PROD-85,BR-6,AG-6,3/12/2024,43589,Cash,43589,0,0,0,0,0,0,EGP,
ORD-10191,CUST-753,PROD-58,BR-1,AG-3,1/13/2025,18320.37,Installments,3664.07,14656.3,12,0.2,1221.36,7328.15,120,EGP,4/4/2026
ORD-10192,CUST-842,PROD-191,BR-6,AG-14,11/19/2024,72139.53,Installments,14427.91,57711.62,12,0.2,4809.3,28855.81,0,EGP,4/4/2026
ORD-10193,CUST-916,PROD-91,BR-4,AG-22,6/5/2024,21030.25,Cash,21030.25,0,0,0,0,0,0,egp,
ORD-10194,CUST-996,PROD-199,BR-10,AG-19,6/14/2024,56321.23,Installments,11264.25,45056.98,12,0.2,3754.75,22528.49,0,EGP,4/4/2026
ORD-10195,CUST-634,PROD-185,BR-9,AG-12,8/3/2024,65474.84,Installments,13094.97,52379.87,12,0.2,4364.99,26189.94,0,EGP,4/4/2026
ORD-10196,CUST-915,PROD-70,BR-4,AG-16,5/5/2024,24851.42,Installments,4970.28,19881.14,12,0.2,1656.76,9940.57,0,egp,4/4/2026
ORD-10197,CUST-467,PROD-82,BR-3,AG-18,3/29/2024,70727.51,Installments,14145.5,56582.01,12,0.2,4715.17,28291,0,EGP,4/4/2026
ORD-10198,CUST-577,PROD-78,BR-10,AG-4,10/3/2024,53263.34,Installments,10652.67,42610.67,12,0.2,3550.89,21305.34,0,EGP,4/4/2026
ORD-10199,CUST-403,PROD-80,BR-10,AG-7,9/30/2024,49175.58,Installments,9835.12,39340.46,12,0.2,3278.37,19670.23,0,EGP,4/4/2026
ORD-10200,CUST-440,PROD-107,BR-4,AG-4,10/10/2024,62140.32,Installments,12428.06,49712.26,12,0.2,4142.69,24856.13,0,EGP,4/4/2026
ORD-10201,CUST-513,PROD-173,BR-3,AG-17,7/6/2024,18155.44,Installments,3631.09,14524.35,12,0.2,1210.36,7262.18,15,EGP,4/4/2026
ORD-10202,CUST-289,PROD-194,BR-1,AG-19,8/21/2024,17362.94,Installments,3472.59,13890.35,12,0.2,1157.53,6945.18,0,EGP,4/4/2026
ORD-10203,CUST-809,PROD-85,BR-8,AG-14,5/16/2024,83623.39,Installments,16724.68,66898.71,12,0.2,5574.89,33449.36,45,EGP,4/4/2026
ORD-10204,CUST-362,PROD-177,BR-1,AG-12,11/10/2024,21864.91,Installments,4372.98,17491.93,12,0.2,1457.66,8745.96,0,EGP,4/4/2026
ORD-10205,CUST-579,PROD-90,BR-3,AG-19,3/18/2024,35889.56,Installments,7177.91,28711.65,12,0.2,2392.64,14355.82,15,EGP,1/1/1900
ORD-10206,CUST-218,PROD-189,BR-5,AG-21,6/30/2024,20250.72,Cash,20250.72,0,0,0,0,0,0,Pound,
ORD-10207,CUST-505,PROD-173,BR-1,AG-16,6/11/2024,18429.56,Installments,3685.91,14743.65,12,0.2,1228.64,7371.82,0,EGP,4/4/2026
ORD-10208,CUST-741,PROD-178,BR-2,AG-20,1/15/2024,68900.26,Installments,13780.05,55120.21,12,0.2,4593.35,27560.1,0,EGP,4/4/2026
ORD-10209,CUST-839,PROD-171,BR-7,AG-25,11/4/2024,67540.65,Installments,13508.13,54032.52,12,0.2,4502.71,27016.26,0,EGP,4/4/2026
ORD-10210,CUST-602,PROD-98,BR-2,AG-22,9/1/2024,68803,Installments,13760.6,55042.4,12,0.2,4586.87,27521.2,45,egp,4/4/2026
ORD-10211,CUST-612,PROD-61,BR-10,AG-13,1/22/2025,74073.56,Installments,14814.71,59258.85,12,0.2,4938.24,29629.42,0,Pound,4/4/2026
ORD-10212,CUST-103,PROD-137,BR-7,AG-5,4/22/2024,23021.64,Installments,4604.33,18417.31,12,0.2,1534.78,9208.66,0,egp,4/4/2026
ORD-10213,CUST-989,PROD-68,BR-5,AG-1,1/4/2025,70200.65,Cash,70200.65,0,0,0,0,0,0,EGP,
ORD-10214,CUST-913,PROD-60,BR-8,AG-20,2/26/2024,33978.57,Installments,6795.71,27182.86,12,0.2,2265.24,13591.43,0,Pound,4/4/2026
ORD-10215,CUST-524,PROD-96,BR-2,AG-22,7/24/2024,66089.61,Installments,13217.92,52871.69,12,0.2,0,26435.84,0,EGP,4/4/2026
ORD-10216,CUST-460,PROD-185,BR-7,AG-2,10/2/2024,49116.09,Cash,49116.09,0,0,0,0,0,0,EGP,
ORD-10217,CUST-141,PROD-166,BR-1,AG-17,2/18/2024,24201.98,Installments,4840.4,19361.58,12,0.2,1613.47,9680.79,0,EGP,4/4/2026
ORD-10218,CUST-904,PROD-137,BR-10,AG-9,9/1/2024,31668.93,Installments,6333.79,25335.14,12,0.2,2111.26,12667.57,0,EGP,4/4/2026
ORD-10219,CUST-354,PROD-93,BR-8,AG-3,10/24/2024,46298.11,Installments,9259.62,37038.49,12,0.2,3086.54,18519.24,0,EGP,4/4/2026
ORD-10220,CUST-960,PROD-135,BR-5,AG-25,10/18/2024,74610.57,Installments,14922.11,59688.46,12,0.2,4974.04,29844.23,15,EGP,4/4/2026
ORD-10221,CUST-706,PROD-89,BR-8,AG-7,7/29/2024,10161.24,Installments,2032.25,8128.99,12,0.2,677.42,4064.5,0,EGP,4/4/2026
ORD-10222,CUST-117,PROD-74,BR-1,AG-12,4/3/2024,44409.74,Installments,8881.95,35527.79,12,0.2,0,17763.9,0,EGP,4/4/2026
ORD-10223,CUST-804,PROD-112,BR-5,AG-1,9/17/2024,89406.34,Installments,17881.27,71525.07,12,0.2,5960.42,35762.54,45,EGP,4/4/2026
ORD-10224,CUST-608,PROD-136,BR-1,AG-16,2/21/2024,30518.97,Installments,6103.79,24415.18,12,0.2,2034.6,12207.59,0,EGP,4/4/2026
ORD-10225,CUST-575,PROD-117,BR-8,AG-19,3/12/2024,25166.31,Installments,5033.26,20133.05,12,0.2,1677.75,10066.52,0,EGP,4/4/2026
ORD-10226,CUST-803,PROD-181,BR-9,AG-21,7/2/2024,41337.89,Installments,8267.58,33070.31,12,0.2,2755.86,16535.16,120,EGP,4/4/2026
ORD-10227,CUST-912,PROD-116,BR-6,AG-18,10/17/2024,22470.67,Installments,4494.13,17976.54,12,0.2,1498.04,8988.27,0,EGP,4/4/2026
ORD-10228,CUST-659,PROD-137,BR-6,AG-18,6/18/2024,54241.21,Installments,10848.24,43392.97,12,0.2,3616.08,21696.48,0,EGP,4/4/2026
ORD-10229,CUST-340,PROD-178,BR-4,AG-6,1/25/2024,25819.3,Installments,5163.86,20655.44,12,0.2,1721.29,10327.72,0,EGP,4/4/2026
ORD-10230,CUST-412,PROD-62,BR-5,AG-8,9/24/2024,34266.03,Installments,6853.21,27412.82,12,0.2,2284.4,13706.41,45,Pound,4/4/2026
ORD-10231,CUST-340,PROD-113,BR-8,AG-13,8/13/2024,70682.61,Installments,14136.52,56546.09,12,0.2,4712.17,28273.04,0,EGP,4/4/2026
ORD-10232,CUST-529,PROD-116,BR-6,AG-22,2/13/2024,48718.65,Installments,9743.73,38974.92,12,0.2,3247.91,19487.46,0,EGP,4/4/2026
ORD-10233,CUST-793,PROD-69,BR-2,AG-8,1/29/2024,23867.56,Installments,4773.51,19094.05,12,0.2,1591.17,9547.02,0,EGP,4/4/2026
ORD-10234,CUST-173,PROD-94,BR-1,AG-16,7/23/2024,74526.28,Installments,14905.26,59621.02,12,0.2,4968.42,29810.51,0,egp,4/4/2026
ORD-10235,CUST-972,PROD-71,BR-6,AG-3,9/18/2024,44929.6,Installments,8985.92,35943.68,12,0.2,0,17971.84,0,EGP,4/4/2026
ORD-10236,CUST-253,PROD-176,BR-4,AG-24,7/19/2024,29231.58,Installments,5846.32,23385.26,12,0.2,1948.77,11692.63,0,EGP,4/4/2026
ORD-10237,CUST-527,PROD-157,BR-10,AG-13,3/29/2024,69408.8,Installments,13881.76,55527.04,12,0.2,4627.25,27763.52,0,EGP,4/4/2026
ORD-10238,CUST-769,PROD-103,BR-10,AG-7,2/7/2024,76412.47,Installments,15282.49,61129.98,12,0.2,5094.16,30564.99,0,EGP,4/4/2026
ORD-10239,CUST-642,PROD-152,BR-2,AG-5,10/25/2024,32840.17,Cash,32840.17,0,0,0,0,0,0,EGP,
ORD-10240,CUST-738,PROD-125,BR-5,AG-14,9/27/2024,56674.93,Installments,11334.99,45339.94,12,0.2,3778.33,22669.97,0,egp,4/4/2026
ORD-10241,CUST-633,PROD-152,BR-1,AG-17,10/22/2024,74200.56,Installments,14840.11,59360.45,12,0.2,4946.7,29680.22,0,Pound,4/4/2026
ORD-10242,CUST-177,PROD-104,BR-5,AG-10,7/13/2024,78825.87,Installments,15765.17,63060.7,12,0.2,5255.06,31530.35,0,EGP,4/4/2026
ORD-10243,CUST-101,PROD-107,BR-1,AG-25,2/10/2024,42788.88,Installments,8557.78,34231.1,12,0.2,2852.59,17115.55,0,EGP,4/4/2026
ORD-10244,CUST-978,PROD-196,BR-6,AG-6,5/15/2024,77443.31,Installments,15488.66,61954.65,12,0.2,0,30977.32,0,EGP,4/4/2026
ORD-10245,CUST-792,PROD-64,BR-1,AG-17,1/4/2025,28243.44,Installments,5648.69,22594.75,12,0.2,1882.9,11297.38,45,EGP,4/4/2026
ORD-10246,CUST-404,PROD-119,BR-4,AG-1,2/6/2024,38614.26,Installments,7722.85,30891.41,12,0.2,2574.28,15445.7,15,EGP,1/1/1900
ORD-10247,CUST-627,PROD-104,BR-2,AG-1,2/28/2024,70432.68,Installments,14086.54,56346.14,12,0.2,4695.51,28173.07,0,EGP,4/4/2026
ORD-10248,CUST-513,PROD-80,BR-6,AG-4,6/15/2024,86916.94,Installments,17383.39,69533.55,12,0.2,5794.46,34766.78,0,EGP,4/4/2026
ORD-10249,CUST-237,PROD-53,BR-5,AG-9,12/24/2024,33476.91,Installments,6695.38,26781.53,12,0.2,2231.79,13390.76,45,EGP,4/4/2026
ORD-10250,CUST-592,PROD-148,BR-8,AG-17,5/17/2024,45093.33,Cash,45093.33,0,0,0,0,0,0,EGP,
ORD-10251,CUST-875,PROD-184,BR-10,AG-5,12/22/2024,52655.44,Installments,10531.09,42124.35,12,0.2,3510.36,21062.18,120,Pound,4/4/2026
ORD-10252,CUST-425,PROD-112,BR-4,AG-14,1/29/2024,43405.81,Installments,8681.16,34724.65,12,0.2,2893.72,17362.32,0,EGP,4/4/2026
ORD-10253,CUST-415,PROD-79,BR-4,AG-12,6/14/2024,53896.91,Cash,53896.91,0,0,0,0,0,0,EGP,
ORD-10254,CUST-751,PROD-183,BR-1,AG-3,6/19/2024,22813.97,Installments,4562.79,18251.18,12,0.2,1520.93,9125.59,15,EGP,4/4/2026
ORD-10255,CUST-182,PROD-97,BR-2,AG-21,8/11/2024,27811.02,Cash,27811.02,0,0,0,0,0,0,egp,
ORD-10256,CUST-120,PROD-126,BR-3,AG-2,2/1/2024,42351.69,Installments,8470.34,33881.35,12,0.2,2823.45,16940.68,0,EGP,4/4/2026
ORD-10257,CUST-820,PROD-167,BR-5,AG-1,12/21/2024,40183.97,Cash,40183.97,0,0,0,0,0,0,EGP,
ORD-10258,CUST-185,PROD-136,BR-8,AG-24,6/1/2024,85949.31,Installments,17189.86,68759.45,12,0.2,5729.95,34379.72,0,egp,4/4/2026
ORD-10259,CUST-716,PROD-141,BR-1,AG-8,2/5/2024,43191.53,Installments,8638.31,34553.22,12,0.2,2879.44,17276.61,15,EGP,4/4/2026
ORD-10260,CUST-318,PROD-77,BR-10,AG-19,8/14/2024,69495.43,Cash,69495.43,0,0,0,0,0,0,EGP,
ORD-10261,CUST-498,PROD-50,BR-4,AG-22,11/21/2024,58969.99,Installments,11794,47175.99,12,0.2,3931.33,23588,0,EGP,4/4/2026
ORD-10262,CUST-424,PROD-175,BR-8,AG-10,11/24/2024,82854.8,Installments,16570.96,66283.84,12,0.2,5523.65,33141.92,0,EGP,4/4/2026
ORD-10263,CUST-859,PROD-58,BR-2,AG-9,9/29/2024,26261.08,Cash,26261.08,0,0,0,0,0,0,EGP,
ORD-10264,CUST-474,PROD-161,BR-6,AG-21,10/22/2024,23624.23,Installments,4724.85,18899.38,12,0.2,1574.95,9449.69,0,egp,4/4/2026
ORD-10265,CUST-558,PROD-195,BR-9,AG-6,2/4/2024,28870.48,Installments,5774.1,23096.38,12,0.2,1924.7,11548.19,15,EGP,4/4/2026
ORD-10266,CUST-205,PROD-88,BR-8,AG-10,6/3/2024,31480.29,Installments,6296.06,25184.23,12,0.2,2098.69,12592.12,0,EGP,4/4/2026
ORD-10267,CUST-375,PROD-154,BR-8,AG-6,10/30/2024,43453.84,Installments,8690.77,34763.07,12,0.2,2896.92,17381.54,0,EGP,4/4/2026
ORD-10268,CUST-466,PROD-118,BR-3,AG-6,11/21/2024,79683.39,Cash,79683.39,0,0,0,0,0,0,EGP,
ORD-10269,CUST-607,PROD-187,BR-6,AG-19,5/14/2024,26498.66,Installments,5299.73,21198.93,12,0.2,1766.58,10599.46,0,EGP,4/4/2026
ORD-10270,CUST-294,PROD-100,BR-1,AG-23,10/31/2024,73108.47,Installments,14621.69,58486.78,12,0.2,4873.9,29243.39,45,EGP,4/4/2026
ORD-10271,CUST-527,PROD-90,BR-1,AG-21,11/8/2024,48217.73,Cash,48217.73,0,0,0,0,0,0,EGP,
ORD-10272,CUST-338,PROD-76,BR-2,AG-16,1/26/2025,26527.91,Installments,5305.58,21222.33,12,0.2,1768.53,10611.16,0,EGP,4/4/2026
ORD-10273,CUST-576,PROD-115,BR-3,AG-23,9/26/2024,18239.73,Installments,3647.95,14591.78,12,0.2,1215.98,7295.89,45,EGP,1/1/1900
ORD-10274,CUST-261,PROD-67,BR-10,AG-7,10/18/2024,37960.09,Installments,7592.02,30368.07,12,0.2,2530.67,15184.04,15,EGP,4/4/2026
ORD-10275,CUST-668,PROD-138,BR-6,AG-8,6/29/2024,60868.71,Installments,12173.74,48694.97,12,0.2,4057.91,24347.48,15,Pound,4/4/2026
ORD-10276,CUST-109,PROD-145,BR-9,AG-24,1/6/2024,52743.43,Cash,52743.43,0,0,0,0,0,0,EGP,
ORD-10277,CUST-966,PROD-53,BR-4,AG-8,5/23/2024,83412.74,Installments,16682.55,66730.19,12,0.2,5560.85,33365.1,15,EGP,4/4/2026
ORD-10278,CUST-703,PROD-197,BR-1,AG-3,9/26/2024,25223.02,Cash,25223.02,0,0,0,0,0,0,EGP,
ORD-10279,CUST-338,PROD-152,BR-6,AG-6,5/28/2024,24067.24,Installments,4813.45,19253.79,12,0.2,1604.48,9626.9,0,EGP,4/4/2026
ORD-10280,CUST-245,PROD-188,BR-4,AG-7,1/11/2024,63658.41,Installments,12731.68,50926.73,12,0.2,4243.89,25463.36,0,EGP,4/4/2026
ORD-10281,CUST-952,PROD-158,BR-4,AG-3,5/2/2024,50686.21,Installments,10137.24,40548.97,12,0.2,3379.08,20274.48,0,EGP,4/4/2026
ORD-10282,CUST-732,PROD-120,BR-3,AG-12,10/27/2024,67675.97,Installments,13535.19,54140.78,12,0.2,4511.73,27070.39,0,egp,4/4/2026
ORD-10283,CUST-946,PROD-144,BR-7,AG-14,10/6/2024,39021.66,Cash,39021.66,0,0,0,0,0,0,egp,
ORD-10284,CUST-140,PROD-92,BR-7,AG-25,4/21/2024,65295.21,Installments,13059.04,52236.17,12,0.2,0,26118.08,45,EGP,4/4/2026
ORD-10285,CUST-684,PROD-137,BR-6,AG-7,1/2/2024,18341.69,Installments,3668.34,14673.35,12,0.2,1222.78,7336.68,0,EGP,4/4/2026
ORD-10286,CUST-243,PROD-120,BR-4,AG-19,12/30/2024,45601.66,Cash,45601.66,0,0,0,0,0,0,EGP,
ORD-10287,CUST-311,PROD-88,BR-1,AG-15,7/8/2024,61507.96,Cash,61507.96,0,0,0,0,0,0,Pound,
ORD-10288,CUST-675,PROD-139,BR-10,AG-4,6/28/2024,21037.45,Installments,4207.49,16829.96,12,0.2,1402.5,8414.98,0,egp,4/4/2026
ORD-10289,CUST-405,PROD-81,BR-4,AG-7,4/13/2024,61548.28,Installments,12309.66,49238.62,12,0.2,4103.22,24619.31,15,EGP,4/4/2026
ORD-10290,CUST-365,PROD-145,BR-10,AG-8,4/6/2024,72310.94,Installments,14462.19,57848.75,12,0.2,4820.73,28924.38,0,EGP,4/4/2026
ORD-10291,CUST-289,PROD-170,BR-10,AG-13,7/21/2024,83355.48,Installments,16671.1,66684.38,12,0.2,5557.03,33342.19,45,EGP,4/4/2026
ORD-10292,CUST-249,PROD-151,BR-8,AG-20,6/10/2024,29295.49,Installments,5859.1,23436.39,12,0.2,1953.03,11718.2,45,EGP,4/4/2026
ORD-10293,CUST-702,PROD-53,BR-5,AG-3,3/25/2024,80245.74,Installments,16049.15,64196.59,12,0.2,5349.72,32098.3,15,EGP,4/4/2026
ORD-10294,CUST-670,PROD-60,BR-5,AG-4,12/9/2024,80169.73,Installments,16033.95,64135.78,12,0.2,0,32067.89,45,EGP,4/4/2026
ORD-10295,CUST-638,PROD-131,BR-9,AG-3,10/2/2024,17993.34,Installments,3598.67,14394.67,12,0.2,1199.56,7197.34,0,EGP,1/1/1900
ORD-10296,CUST-325,PROD-107,BR-10,AG-2,4/18/2024,31386.9,Cash,31386.9,0,0,0,0,0,0,egp,
ORD-10297,CUST-801,PROD-137,BR-7,AG-22,7/26/2024,13119.46,Installments,2623.89,10495.57,12,0.2,874.63,5247.78,0,EGP,4/4/2026
ORD-10298,CUST-448,PROD-84,BR-1,AG-20,5/25/2024,85319.57,Cash,85319.57,0,0,0,0,0,0,egp,
ORD-10299,CUST-322,PROD-181,BR-10,AG-5,7/16/2024,82027.78,Installments,16405.56,65622.22,12,0.2,5468.52,32811.11,0,EGP,4/4/2026
ORD-10300,CUST-659,PROD-79,BR-6,AG-15,11/20/2024,47271.14,Cash,47271.14,0,0,0,0,0,0,EGP,
ORD-10301,CUST-935,PROD-85,BR-8,AG-19,1/20/2024,75645.75,Installments,15129.15,60516.6,12,0.2,5043.05,30258.3,0,EGP,4/4/2026
ORD-10302,CUST-433,PROD-166,BR-1,AG-5,9/11/2024,34916.05,Installments,6983.21,27932.84,12,0.2,2327.74,13966.42,0,EGP,4/4/2026
ORD-10303,CUST-206,PROD-118,BR-6,AG-1,6/15/2024,86249.03,Installments,17249.81,68999.22,12,0.2,5749.94,34499.61,0,EGP,4/4/2026
ORD-10304,CUST-968,PROD-82,BR-6,AG-15,4/10/2024,38915.06,Cash,38915.06,0,0,0,0,0,0,Pound,
ORD-10305,CUST-739,PROD-155,BR-6,AG-5,8/2/2024,46550.68,Installments,9310.14,37240.54,12,0.2,3103.38,18620.27,0,Pound,4/4/2026
ORD-10306,CUST-102,PROD-151,BR-8,AG-6,7/25/2024,48991.57,Installments,9798.31,39193.26,12,0.2,3266.1,19596.63,0,Pound,4/4/2026
ORD-10307,CUST-116,PROD-160,BR-3,AG-3,1/6/2024,72407.54,Installments,14481.51,57926.03,12,0.2,4827.17,28963.02,0,EGP,1/1/1900
ORD-10308,CUST-914,PROD-93,BR-1,AG-2,6/12/2024,46289.67,Cash,46289.67,0,0,0,0,0,0,EGP,
ORD-10309,CUST-734,PROD-189,BR-6,AG-1,11/1/2024,48757.16,Installments,9751.43,39005.73,12,0.2,3250.48,19502.86,45,EGP,4/4/2026
ORD-10310,CUST-410,PROD-156,BR-4,AG-17,8/27/2024,39594.74,Cash,39594.74,0,0,0,0,0,0,EGP,
ORD-10311,CUST-705,PROD-91,BR-8,AG-12,1/28/2025,75367.9,Installments,15073.58,60294.32,12,0.2,5024.53,30147.16,15,EGP,4/4/2026
ORD-10312,CUST-769,PROD-86,BR-4,AG-13,9/24/2024,51037.11,Cash,51037.11,0,0,0,0,0,0,EGP,
ORD-10313,CUST-374,PROD-80,BR-9,AG-1,9/5/2024,89831.61,Cash,89831.61,0,0,0,0,0,0,EGP,
ORD-10314,CUST-266,PROD-97,BR-9,AG-3,9/26/2024,86129.57,Installments,17225.91,68903.66,12,0.2,5741.97,34451.83,0,EGP,4/4/2026
ORD-10315,CUST-330,PROD-132,BR-10,AG-8,11/6/2024,19614.71,Installments,3922.94,15691.77,12,0.2,1307.65,7845.88,0,Pound,4/4/2026
ORD-10316,CUST-489,PROD-138,BR-2,AG-11,2/1/2024,14482.86,Installments,2896.57,11586.29,12,0.2,965.52,5793.14,0,egp,4/4/2026
ORD-10317,CUST-939,PROD-86,BR-9,AG-5,11/8/2024,33208.77,Cash,33208.77,0,0,0,0,0,0,EGP,
ORD-10318,CUST-488,PROD-53,BR-4,AG-25,1/29/2024,32614.54,Installments,6522.91,26091.63,12,0.2,2174.3,13045.82,0,EGP,4/4/2026
ORD-10319,CUST-496,PROD-181,BR-4,AG-9,8/19/2024,16790.18,Installments,3358.04,13432.14,12,0.2,1119.35,6716.07,0,EGP,4/4/2026
ORD-10320,CUST-416,PROD-186,BR-10,AG-19,10/23/2024,73019.68,Cash,73019.68,0,0,0,0,0,0,Pound,
ORD-10321,CUST-541,PROD-105,BR-1,AG-2,11/15/2024,68970.77,Cash,68970.77,0,0,0,0,0,0,EGP,
ORD-10322,CUST-519,PROD-130,BR-1,AG-11,7/14/2024,76524.71,Installments,15304.94,61219.77,12,0.2,5101.65,30609.88,15,EGP,4/4/2026
ORD-10323,CUST-276,PROD-71,BR-7,AG-6,11/5/2024,69498.19,Installments,13899.64,55598.55,12,0.2,4633.21,27799.28,45,egp,4/4/2026
ORD-10324,CUST-466,PROD-52,BR-8,AG-25,8/31/2024,44087.56,Installments,8817.51,35270.05,12,0.2,2939.17,17635.02,0,EGP,4/4/2026
ORD-10325,CUST-952,PROD-124,BR-8,AG-22,1/31/2025,57954.86,Cash,57954.86,0,0,0,0,0,0,EGP,
ORD-10326,CUST-157,PROD-164,BR-4,AG-7,2/24/2024,73822.59,Cash,73822.59,0,0,0,0,0,0,EGP,
ORD-10327,CUST-975,PROD-129,BR-10,AG-8,11/25/2024,14635.38,Cash,14635.38,0,0,0,0,0,0,EGP,
ORD-10328,CUST-168,PROD-71,BR-5,AG-6,12/30/2028,76378.64,Installments,15275.73,61102.91,12,0.2,5091.91,30551.46,0,EGP,4/4/2026
ORD-10329,CUST-315,PROD-186,BR-6,AG-16,4/19/2024,86028.51,Installments,17205.7,68822.81,12,0.2,5735.23,34411.4,0,EGP,4/4/2026
ORD-10330,CUST-777,PROD-89,BR-8,AG-14,8/23/2024,19586.13,Installments,3917.23,15668.9,12,0.2,1305.74,7834.45,0,egp,4/4/2026
ORD-10331,CUST-565,PROD-173,BR-10,AG-17,4/10/2024,51596.7,Installments,10319.34,41277.36,12,0.2,3439.78,20638.68,15,EGP,4/4/2026
ORD-10332,CUST-886,PROD-89,BR-10,AG-25,1/10/2025,87244.5,Cash,87244.5,0,0,0,0,0,0,EGP,
ORD-10333,CUST-250,PROD-162,BR-3,AG-8,4/16/2024,34670.29,Installments,6934.06,27736.23,12,0.2,2311.35,13868.12,0,EGP,4/4/2026
ORD-10334,CUST-457,PROD-76,BR-6,AG-19,5/3/2024,36861.36,Installments,7372.27,29489.09,12,0.2,2457.42,14744.54,120,EGP,4/4/2026
ORD-10335,CUST-646,PROD-171,BR-7,AG-12,8/19/2024,53545.62,Installments,10709.12,42836.5,12,0.2,3569.71,21418.25,0,EGP,4/4/2026
ORD-10336,CUST-395,PROD-59,BR-3,AG-4,1/28/2025,27323.88,Cash,27323.88,0,0,0,0,0,0,EGP,
ORD-10337,CUST-451,PROD-66,BR-10,AG-22,8/26/2024,16540.07,Cash,16540.07,0,0,0,0,0,0,egp,
ORD-10338,CUST-827,PROD-97,BR-3,AG-4,6/25/2024,56918.35,Cash,56918.35,0,0,0,0,0,0,EGP,
ORD-10339,CUST-913,PROD-97,BR-10,AG-7,9/18/2024,26777.98,Installments,5355.6,21422.38,12,0.2,1785.2,10711.19,0,EGP,4/4/2026
ORD-10340,CUST-886,PROD-124,BR-9,AG-8,11/6/2024,29209.82,Installments,5841.96,23367.86,12,0.2,1947.32,11683.93,0,EGP,4/4/2026
ORD-10341,CUST-503,PROD-87,BR-1,AG-20,2/9/2024,51127.51,Cash,51127.51,0,0,0,0,0,0,Pound,
ORD-10342,CUST-336,PROD-82,BR-5,AG-24,10/10/2024,41766.95,Installments,8353.39,33413.56,12,0.2,2784.46,16706.78,15,EGP,4/4/2026
ORD-10343,CUST-742,PROD-168,BR-9,AG-3,8/11/2024,46786.54,Cash,46786.54,0,0,0,0,0,0,Pound,
ORD-10344,CUST-489,PROD-126,BR-7,AG-16,6/30/2024,54755.96,Installments,10951.19,43804.77,12,0.2,3650.4,21902.38,0,EGP,4/4/2026
ORD-10345,CUST-484,PROD-179,BR-2,AG-6,5/28/2024,48690.23,Installments,9738.05,38952.18,12,0.2,3246.02,19476.09,0,Pound,4/4/2026
ORD-10346,CUST-727,PROD-124,BR-6,AG-19,12/22/2024,15708.37,Installments,3141.67,12566.7,12,0.2,1047.22,6283.35,0,EGP,4/4/2026
